severity,issue_type,file_path,hunt_code,details,recommended_fix
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,EB3616,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,EB3617,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MA1006,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6200,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6207,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6209,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6217,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6220,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6223,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6224,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6225,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6240,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6254,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6257,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6259,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6263,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,MB6264,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PB5313,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PB5341,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1006,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1016,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1025,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1026,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1032,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1045,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
HIGH,point_ladder_row_exists_but_hunt_reference_missing,processed_data/point_ladder_view.csv,PD1046,Ladder code not in reference feed.,Reconcile ladder universe with reference feed.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1001,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1002,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1003,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1009,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1018,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1027,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1030,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1031,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1033,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1041,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1042,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1044,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1045,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1046,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1047,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1048,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DA1049,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB0009,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1000,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1001,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1002,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1003,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1004,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1005,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1006,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1007,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1008,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1009,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1010,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1011,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1012,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1013,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,DB1014,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
