hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_res,recommended_nr,recommended_total,database_alignment,reconciliation_status,winner_source,confidence,source_support_count,source_presence,conflicting_sources,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status
LO1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1602,Chalk Creek,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1604,East Canyon,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1605,East Canyon,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1606,East Canyon,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1607,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1608,Morgan-South Rich,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1609,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1610,Morgan-South Rich,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1611,"Beaver, East",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1612,"Beaver, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1613,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1614,"Beaver, West",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1615,"Beaver, West",Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1616,"Beaver, West",Deer,Buck,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1617,"West Desert, Swasey",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1620,Oquirrh/Tintic,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1623,Cedar/Stansbury,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1627,Cache,Deer,Buck,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,2,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1628,Cache,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,2,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1629,Boulder/Kaiparowits,Deer,Buck,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1630,Boulder/Kaiparowits,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LO1631,Box Elder,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,1,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|BUCK_DEER|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,
LP5025,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
LP5031,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
LP5033,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
LP5046,"San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
LP5049,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
LP5051,"West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
MB6263,Moon Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,DATABASE_ONLY,DATABASE_ONLY,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
RS1000,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,Nov 9 2026 - Nov 16 2026,,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED
RS1001,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,FULL_SPLIT
RS1003,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,"Oct 25 - Dec 31, 2025",1,0,1,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,FULL_SPLIT
RS1006,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,FULL_SPLIT
TK1000,Statewide,Turkey,Bearded,Any Legal Weapon,Spring General Season,"May 4 - 31, 2026 | YOUTH ONLY: May 1 - 3, 2026",,,,,,,NOT_COMPARED,NO_RECONCILIATION_REVIEW,NONE,NO_PERMIT_VALUE,0,HANUMBER|HUNTTABLE|DATABASE,,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
TK1012,Central Area,Turkey,Bearded,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,8,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
TK1013,Northeastern Area,Turkey,Bearded,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,8,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
TK1014,Northern Area,Turkey,Bearded,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,8,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
TK1015,Southeastern Area,Turkey,Bearded,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,8,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
TK1016,Southern Area,Turkey,Bearded,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,8,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,NO_RECONCILIATION_REVIEW,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,HANUMBER|HUNTTABLE|DATABASE,,FIND_EXTERNAL_SOURCE_BEFORE_PROMOTION,No non-database current source has permit values; database has a reference value only.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,
