hunt_code,boundary_id,boundary_id_2024,boundary_id_2023,boundary_id_2021,boundary_id_2022,hunt_name,hunt_name_2024,hunt_name_2023,hunt_name_2021,hunt_name_2022,sex_type,species,weapon,hunt_type,hunt_class,season,NOTES,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_source,permits_2026_draw_source,draw_2026_system_type,draw_design,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,percent_harvest_success_previous_hunting_season,current_age_3yr_average,average_harvest_age,average_harvest_age_reported_hunt_year,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2018_res,permits_2018_nr,permits_2018_total,permits_2018_source,permits_2019_res,permits_2019_nr,permits_2019_total,permits_2019_source,permits_2020_res,permits_2020_nr,permits_2020_total,permits_2020_source,permits_2021_res,permits_2021_nr,permits_2021_total,permits_2021_source,permits_2022_res,permits_2022_nr,permits_2022_total,permits_2022_source,permits_2023_res,permits_2023_nr,permits_2023_total,permits_2023_source,permits_2026_res,permits_2026_nr,permits_2026_total,draw_system_type,draw_pool,draw_system_type_source,draw_system_type_confidence,metric_scope,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_success_ratio,total_p_draw,total_p_draw_percent,actual_draw_year,model_target_year,residency,points,record_type,dwr_huntplanner_source_url,dwr_huntplanner_source_retrieved_at,dwr_huntplanner_management_stats_available,dwr_huntplanner_hunt_year,dwr_huntplanner_species,dwr_huntplanner_sex_type,dwr_huntplanner_hunt_type,dwr_huntplanner_weapon,dwr_huntplanner_season_type,dwr_huntplanner_draw_designation,dwr_huntplanner_management_unit_key,dwr_huntplanner_percent_harvest_success_previous_hunting_season,dwr_huntplanner_public_harvest_success_previous_hunting_season,dwr_huntplanner_cwmu_harvest_success_previous_hunting_season,dwr_huntplanner_current_age_3yr_average,dwr_huntplanner_bucks_per_100_does_objective,dwr_huntplanner_current_bucks_per_100_does_3yr_average,dwr_huntplanner_bulls_per_100_cows_objective,dwr_huntplanner_bulls_per_100_cows_estimate,dwr_huntplanner_total_hunters_previous_hunting_season,dwr_huntplanner_hunt_name
DA1020,841,,,,,"Pine Valley, Quichapa",,,,,Antlerless;Female,Deer,Any Legal Weapon,General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,8;58,1;6,9;64,,57,7,64,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1021,841,,,,,"Pine Valley, Quichapa",,,,,Antlerless;Female,Deer,Any Legal Weapon,General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,16;55,0;9,16;64,,59,5,64,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1022,842,,,,,"Plateau, Antimony",,,,,Antlerless;Female,Deer,Any Legal Weapon,General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,9;34,0;7,9;41,,37,3,40,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1023,842,,,,,"Plateau, Antimony",,,,,Antlerless;Female,Deer,Any Legal Weapon,General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,6;34,3;6,9;40,,34,6,40,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1024,844,,,,,"Plateau, Fremont River Valley",,,,,Antlerless;Female,Deer,"Archery;Archery, Mzldr, Shotgun Only",General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,17;76,0;4,17;80,,37,4,41,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1025,252,,,,,"Zion, Northwest Zion",,,,,Antlerless;Female,Deer,Any Legal Weapon,General Season;Limited Entry,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_antlerless_points.pdf | 17_antlerless_youth_points.pdf | 2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,10;39,0;1,10;40,,22,2,24,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;preference_antlerless_deer;youth_antlerless_deer,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019,2018;2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1032,22,,,,,"Panguitch Lake, Parowan Front",,,,,Antlerless,Deer,Any Legal Weapon,General Season,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,20;77,0;3,20;80,,70,10,80,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;youth_antlerless_deer,outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2018;2019,2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1035,31,,,,,"Southwest Desert, Garrison",,,,,Antlerless,Deer,Any Legal Weapon,General Season,ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,,,,,,,,,,,,,,,,,,,,,,4;14,0;2,4;16,,8,4,12,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,,,,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER,general_season_antlerless_deer;youth_antlerless_deer,outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2018;2019,2019;2020,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DA1036,84,,,,,"Wasatch Mtns, West-sheep Creek",,,,,Antlerless,Deer,Any Legal Weapon,General Season,Adult;ANTLERLESS_DEER;Youth;YOUTH_ANTLERLESS_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=2019_PERMITS=2020_MODEL__ANTLERLESS_DEER_DRAW_RESULTS.pdf | 2019_PERMITS=2020_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER;REFERENCE_ONLY,,,,,,,,,,,,,,,,,,,,,,10;40,0,10;40,,40,0,40,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,40,0,40,,,,,,,,,,,,,,,,,PREFERENCE_ANTLERLESS_DEER;REFERENCE_ONLY,general_season_antlerless_deer;youth_antlerless_deer,outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2018;2019;2020,2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1021,138,,,,,"North Slope, Summit",,,,,Buck;Male,Deer,Any Legal Weapon,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf | 2019_PERMITS=2020_MODEL__L.E._DEER_DRAW_RESULTS.pdf | 2020_PERMITS=2021_MODEL__L.E._DEER_DRAW_RESULTS__LE_DEER.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,93,10,103,,86,9,95,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,39,3,42,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;limited_entry_deer;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020,2018;2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1035,,,,,,"Plateau, Boulder/kaiparowits",,,,,Male,Deer,Muzzleloader,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1051,94,,,,,Henry Mtns,,,,,Buck;Male,Deer,Archery,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,7,1,8,,2,1,3,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,3,0,3,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;limited_entry_deer;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020,2018;2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1052,94,,,,,Henry Mtns,,,,,Buck;Male,Deer,Muzzleloader,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,7,1,8,,2,1,3,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,3,0,3,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;limited_entry_deer;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020,2018;2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1214,498,,,,,Bootjack,,,,,Male,Deer,Any Legal Weapon,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1218,566,,,,,Cedar Canyon,,,,,Male,Deer,Any Legal Weapon,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1220,588,,,,,Chrises Creek,,,,,Buck;Male,Deer,Any Legal Weapon,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code,high,total,,,,,,,,,,,,,,,,,,,2017;2018,2018;2019,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1221,494,,,,,Clear Valley Ranch,,,,,Buck;Male,Deer,Any Legal Weapon,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,1,0,1,,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;limited_entry_deer;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020,2018;2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1225,556,,,,,Coyote Little Pole,,,,,Buck;Male,Deer,Any Legal Weapon,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,2,0,2,,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,2,0,2,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;limited_entry_deer;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020,2018;2019;2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1235,538,,,,,Emma Park,,,,,Male,Deer,Any Legal Weapon,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1247,583,,,,,Heartland West,,,,,Buck;Male,Deer,Any Legal Weapon,Limited Entry,BIG_GAME_LIMITED_ENTRY_DEER,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME;MAX_WEIGHTED_SPLIT,bonus_le_big_game;max_weighted_split,2017_canonical_promotion_standardized_source_family_contract;outputs.draw_design.hunt_code,high,total,,,,,,,,,,,,,,,,,,,2017;2018,2018;2019,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1284,536,,,,,Round Valley,,,,,Male,Deer,Any Legal Weapon,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DB1296,523,,,,,State Corner,,,,,Male,Deer,Any Legal Weapon,Limited Entry,,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=17_big_game_odds_report.pdf,,,,,,,,,,,BONUS_LE_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONUS_LE_BIG_GAME,bonus_le_big_game,2017_canonical_promotion_standardized_source_family_contract,high,total,,,,,,,,,,,,,,,,,,,2017,2018,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
DS6619,635,,,,,Zion,,,,,Ram,Desert Bighorn Sheep,Archery,Once-in-a-Lifetime,BIG_GAME_DESERT_BIGHORN_SHEEP,,PDF_CONFIRMED_TRUTH_ONLY_BACKFILL; source=draw_results_long/canonical_yearly; raw_pdf_confirmed=TRUE; matched_pdfs=2019_PERMITS=2020_MODEL__O.I.L._DESERT_BIGHORN_SHEEP_DRAW_RESULTS.pdf | 2020_PERMITS=2021_MODEL__O.I.L._DESERT_BIGHORN_SHEEP.pdf,,,,,,,,,,,BONUS_OIL_BIG_GAME,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,2,0,2,,,,,,,,,,,,,,,,,BONUS_OIL_BIG_GAME,max_weighted_split;once_in_a_lifetime_desert_bighorn_sheep,outputs.draw_design.hunt_code;outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2019;2020,2020;2021,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;TOTAL,hunt_total_draw_result;point_level_draw_result,,,,,,,,,,,,,,,,,,,,,
